carat,cut,color,clarity,depth,table,price,x,y,z,xy,predictions
1.24,Ideal,F,VVS1,61.2,55.0,15026,6.94,6.98,4.26,0.994269340974212,13912.3
2.48,Fair,I,SI2,56.7,66.0,15030,8.88,8.64,4.99,1.027777777777778,13909.3
2.8,Premium,I,SI2,61.1,59.0,15030,9.03,8.98,5.5,1.0055679287305122,16867.4
1.33,Ideal,F,VVS2,61.9,55.0,15031,7.02,7.07,4.36,0.9929278642149928,14053.7
2.19,Premium,I,SI2,60.8,60.0,15032,8.34,8.38,5.08,0.9952267303102624,15213.5
1.83,Ideal,H,SI1,61.5,56.0,15032,7.87,7.81,4.82,1.007682458386684,12587.2
2.09,Premium,J,VS1,61.2,59.0,15035,8.22,8.31,5.06,0.9891696750902528,14915.7
2.1,Ideal,H,SI1,61.7,53.0,15035,8.3,8.19,5.09,1.0134310134310136,15819.3
2.07,Ideal,H,SI2,62.3,59.0,15036,8.1,8.14,5.06,0.9950859950859949,15690.4
2.01,Very Good,G,SI1,63.5,60.0,15038,7.98,7.89,5.04,1.0114068441064639,17608.9
2.0,Ideal,I,SI1,62.8,56.0,15043,8.04,7.95,5.02,1.011320754716981,15186.716666666665
2.06,Good,I,VS2,60.2,64.0,15046,8.34,8.14,4.97,1.0245700245700244,15094.6
2.22,Very Good,I,SI2,62.9,59.0,15047,8.2,8.24,5.17,0.9951456310679611,15228.2
1.5,Premium,D,VS2,60.2,59.0,15052,7.48,7.36,4.47,1.016304347826087,14885.5
2.0,Very Good,I,SI1,59.8,59.0,15053,8.12,8.17,4.87,0.9938800489596082,15233.5
2.07,Premium,I,SI2,60.5,60.0,15055,8.32,8.27,5.02,1.0060459492140268,14165.7
1.54,Ideal,G,VVS2,62.5,57.0,15059,7.3,7.36,4.58,0.9918478260869564,15187.3
2.2,Premium,J,VS1,61.7,59.0,15064,8.3,8.34,5.13,0.9952038369304558,15641.4
2.02,Very Good,H,SI2,62.3,58.0,15064,7.97,8.04,4.99,0.9912935323383085,15118.7
2.08,Ideal,H,SI2,61.5,57.0,15065,8.26,8.2,5.06,1.0073170731707317,14492.3
2.08,Premium,I,SI1,60.3,59.0,15065,8.26,8.22,4.97,1.0048661800486618,14540.7
2.05,Premium,J,VS1,60.1,58.0,15067,8.25,8.19,4.94,1.0073260073260073,15324.6
2.0,Good,I,SI1,63.0,61.0,15072,7.93,7.97,5.01,0.9949811794228356,14931.1
2.33,Ideal,I,VS2,62.4,57.0,15073,8.52,8.47,5.31,1.0059031877213693,17476.8
2.0,Very Good,J,VVS2,63.0,59.0,15076,7.97,8.0,5.03,0.99625,14730.5
1.53,Very Good,F,VS1,60.3,58.0,15079,7.48,7.51,4.52,0.9960053262316911,15292.1
1.01,Good,D,IF,63.2,59.0,15081,6.34,6.38,4.02,0.9937304075235109,15203.2
1.01,Good,D,IF,63.4,59.0,15081,6.26,6.39,4.01,0.9796557120500783,15117.3
2.0,Very Good,I,SI1,62.9,59.2,15081,7.95,8.08,5.05,0.9839108910891089,14786.6
1.98,Very Good,I,VS2,62.7,60.0,15083,7.9,7.96,4.98,0.992462311557789,15733.7
2.03,Very Good,I,VS1,63.2,60.0,15086,8.01,7.98,5.05,1.0037593984962405,15478.3
1.66,Good,G,VS2,63.2,56.0,15091,7.49,7.61,4.77,0.9842312746386334,15508.9
2.2,Ideal,I,VS1,61.4,57.0,15092,8.41,8.37,5.15,1.0047789725209082,16017.6
2.04,Very Good,G,SI2,61.4,58.0,15092,8.04,8.11,4.96,0.9913686806411837,16151.9
2.0,Ideal,I,SI2,61.7,56.0,15092,8.0,8.13,4.98,0.9840098400984009,13056.1
2.01,Good,E,SI1,63.8,55.0,15093,8.0,7.96,5.09,1.0050251256281406,15019.1
2.03,Premium,I,SI1,59.9,58.0,15095,8.23,8.21,4.92,1.0024360535931789,15370.5
2.0,Premium,H,SI1,62.0,56.0,15096,8.05,7.94,4.96,1.013853904282116,16141.2
2.12,Premium,I,SI2,60.6,59.0,15097,8.27,8.3,5.02,0.9963855421686746,14497.6
1.7,Premium,D,SI1,61.9,59.0,15100,7.61,7.64,4.72,0.9960732984293195,15247.5
1.5,Premium,D,VS2,61.8,60.0,15102,7.3,7.37,4.53,0.9905020352781546,15137.7
1.7,Very Good,G,VS1,63.5,56.0,15102,7.64,7.53,4.82,1.0146082337317397,15439.4
2.01,Premium,G,SI1,61.8,59.0,15105,8.15,8.09,5.02,1.0074165636588381,17167.6
1.8,Ideal,H,VS1,62.3,56.0,15105,7.79,7.76,4.84,1.0038659793814433,15105.0
1.8,Ideal,H,VS1,62.3,56.0,15105,7.79,7.76,4.84,1.0038659793814433,15105.0
2.05,Premium,J,VS1,62.5,60.0,15109,8.14,8.09,5.07,1.0061804697156984,15468.7
1.51,Very Good,G,VVS2,62.6,59.0,15110,7.26,7.3,4.56,0.9945205479452055,15184.5
2.13,Premium,J,VS2,59.6,59.0,15110,8.43,8.37,5.01,1.007168458781362,14255.9
1.59,Premium,E,VS2,62.3,59.0,15111,7.38,7.43,4.61,0.9932705248990579,15117.6
2.01,Ideal,I,SI1,62.2,56.0,15116,8.12,8.06,5.03,1.007444168734491,15893.3
1.51,Ideal,G,VVS2,61.8,57.0,15118,7.36,7.31,4.53,1.006839945280438,15116.6
2.07,Good,I,VS2,64.1,57.0,15119,8.07,8.0,5.15,1.00875,15314.6
2.35,Very Good,I,SI2,58.5,57.0,15122,8.72,8.77,5.12,0.9942987457240594,15803.7
2.16,Ideal,I,SI2,61.9,54.0,15124,8.29,8.33,5.14,0.9951980792316926,15288.2
2.01,Very Good,I,SI1,60.3,59.0,15126,8.14,8.21,4.93,0.9914738124238733,15347.8
2.08,Ideal,I,SI2,62.3,56.0,15132,8.16,8.22,5.1,0.9927007299270072,14540.0
1.4,Ideal,G,VVS1,60.8,57.0,15134,7.21,7.23,4.39,0.9972337482710926,14015.9
2.01,Premium,F,SI1,63.0,59.0,15134,7.99,7.89,5.0,1.0126742712294043,16289.5
1.53,Ideal,G,VVS2,61.2,57.0,15137,7.4,7.44,4.53,0.9946236559139785,15302.1
2.01,Very Good,I,SI1,58.9,63.0,15140,8.22,8.16,4.82,1.0073529411764706,15768.9
2.01,Ideal,I,SI1,62.5,57.0,15140,8.08,8.01,5.03,1.0087390761548065,15104.6
2.03,Ideal,H,SI2,61.8,56.0,15143,8.1,8.15,5.02,0.9938650306748466,15604.9
1.57,Ideal,G,VVS2,62.3,56.0,15144,7.48,7.41,4.64,1.00944669365722,14933.8
2.01,Very Good,I,SI1,64.1,57.0,15145,7.89,7.94,5.07,0.9937027707808563,14977.7
2.01,Good,I,VS2,63.8,58.0,15147,7.82,7.89,5.01,0.9911280101394171,15455.2
2.01,Premium,G,SI2,62.3,60.0,15147,8.04,7.97,4.99,1.0087829360100375,14865.0
2.53,Premium,H,SI2,61.1,57.0,15148,8.82,8.76,5.37,1.0068493150684932,16015.4
1.73,Premium,G,VS1,62.8,57.0,15151,7.72,7.57,4.8,1.0198150594451783,15937.3
1.51,Fair,D,VS2,66.0,57.0,15152,7.17,7.08,4.7,1.0127118644067796,14516.2
1.5,Premium,F,VS1,62.3,58.0,15153,7.28,7.33,4.55,0.9931787175989086,15417.2
2.03,Very Good,I,SI1,62.9,57.0,15153,8.02,8.06,5.06,0.9950372208436723,15145.6
1.82,Premium,G,SI1,62.7,58.0,15162,7.75,7.68,4.84,1.0091145833333335,14537.4
1.51,Ideal,G,VVS2,60.5,56.0,15164,7.42,7.45,4.5,0.9959731543624161,15260.9
1.51,Premium,G,VVS2,60.9,58.0,15164,7.38,7.42,4.51,0.9946091644204852,15305.4
1.48,Good,G,IF,59.8,61.0,15164,7.54,7.34,4.45,1.0272479564032697,13758.4
2.16,Very Good,G,SI2,62.6,55.0,15166,8.2,8.25,5.14,0.9939393939393939,15740.0
2.19,Premium,I,SI2,60.8,60.0,15169,8.38,8.34,5.08,1.0047961630695446,15139.9
2.19,Premium,I,SI2,62.5,58.0,15169,8.31,8.26,5.18,1.0060532687651333,15274.1
2.09,Ideal,J,VS1,61.2,59.0,15172,8.31,8.22,5.06,1.010948905109489,15465.6
2.1,Premium,G,SI2,62.6,56.0,15175,8.2,8.16,5.12,1.0049019607843137,15361.0
1.54,Premium,E,VS2,62.7,58.0,15178,7.33,7.37,4.61,0.994572591587517,15049.0
2.22,Premium,I,SI2,62.9,59.0,15184,8.24,8.2,5.17,1.0048780487804878,14694.6
1.54,Premium,E,VS2,60.8,58.0,15185,7.39,7.44,4.51,0.993279569892473,15097.4
2.01,Premium,J,VS1,60.1,59.0,15185,8.25,8.18,4.94,1.008557457212714,14790.0
1.2,Ideal,E,VVS1,60.1,61.0,15185,6.83,6.91,4.13,0.9884225759768451,14563.3
2.01,Very Good,F,SI2,61.6,56.0,15188,8.17,8.13,5.02,1.004920049200492,15487.5
1.62,Premium,G,VS1,59.4,58.0,15188,7.74,7.68,4.58,1.0078125,14934.0
1.74,Ideal,I,VS1,61.8,56.0,15189,7.69,7.73,4.77,0.9948253557567918,12687.3
1.09,Ideal,E,IF,60.1,58.0,15193,6.68,6.72,4.03,0.9940476190476191,14852.6
1.72,Ideal,H,VS2,61.9,56.0,15197,7.7,7.75,4.78,0.9935483870967742,14742.7
1.54,Ideal,G,VVS2,62.5,57.0,15197,7.36,7.3,4.58,1.0082191780821919,15220.3
2.11,Premium,D,SI2,58.7,60.0,15198,8.45,8.41,4.95,1.004756242568371,15702.8
2.2,Premium,J,VS1,61.7,59.0,15201,8.34,8.3,5.13,1.0048192771084337,15298.3
1.66,Ideal,H,VS1,61.5,56.0,15210,7.6,7.66,4.69,0.9921671018276762,15059.8
1.66,Ideal,H,VS1,62.0,55.0,15210,7.61,7.67,4.74,0.9921773142112126,14538.2
2.0,Premium,J,VVS2,63.0,59.0,15214,8.0,7.97,5.03,1.0037641154328734,14939.3
1.53,Premium,F,VS1,60.3,58.0,15217,7.51,7.48,4.52,1.0040106951871657,14819.4
2.04,Premium,G,SI1,60.7,62.0,15217,8.3,8.15,4.96,1.0184049079754602,15229.9
2.0,Ideal,I,SI1,62.9,59.0,15218,8.08,7.95,5.05,1.0163522012578616,14833.7
1.01,Very Good,D,IF,63.4,59.0,15219,6.39,6.26,4.01,1.0207667731629393,15301.5
4.01,Premium,I,I1,61.0,61.0,15223,10.14,10.1,6.17,1.003960396039604,14307.4
4.01,Premium,J,I1,62.5,62.0,15223,10.02,9.94,6.24,1.0080482897384306,14900.3
1.54,Very Good,G,VVS2,61.1,55.0,15225,7.5,7.53,4.59,0.9960159362549801,15300.8
1.51,Ideal,F,VS2,61.5,57.0,15226,7.39,7.36,4.54,1.0040760869565217,14794.7
1.66,Very Good,G,VS2,63.2,56.0,15229,7.61,7.49,4.77,1.0160213618157543,15297.0
1.02,Premium,D,IF,61.5,60.0,15231,6.45,6.52,3.99,0.9892638036809817,15258.8
2.02,Ideal,J,VS1,61.9,58.0,15231,8.06,8.1,5.0,0.9950617283950618,15211.0
2.56,Good,J,SI2,63.6,62.0,15231,8.62,8.57,5.47,1.0058343057176196,15921.7
2.12,Premium,I,SI2,60.6,59.0,15235,8.3,8.27,5.02,1.003627569528416,14548.5
2.2,Premium,I,SI2,63.0,59.0,15238,8.22,8.19,5.17,1.0036630036630039,14538.8
1.7,Premium,D,SI1,61.9,59.0,15238,7.64,7.61,4.72,1.0039421813403415,15098.3
1.52,Ideal,E,VS2,62.2,57.0,15239,7.34,7.38,4.58,0.994579945799458,14916.9
0.35,Ideal,D,SI1,62.3,55.0,644,4.52,4.56,2.83,0.9912280701754386,642.2
0.35,Ideal,D,SI1,62.3,55.0,644,4.51,4.54,2.82,0.9933920704845814,637.9
0.35,Ideal,D,SI1,61.6,56.0,644,4.49,4.53,2.78,0.9911699779249448,656.8
0.35,Premium,D,SI1,60.9,58.0,644,4.52,4.55,2.76,0.9934065934065933,639.2
0.35,Good,D,SI1,63.3,57.0,644,4.51,4.53,2.86,0.9955849889624723,639.7
0.38,Very Good,H,VS2,61.5,55.0,645,4.66,4.67,2.86,0.9978586723768738,669.2
0.3,Very Good,D,VS1,63.0,56.0,645,4.27,4.33,2.71,0.9861431870669745,660.6
0.36,Ideal,I,VVS1,61.5,55.0,645,4.61,4.63,2.84,0.9956803455723543,629.9
0.38,Ideal,J,VS1,62.0,53.0,645,4.66,4.7,2.9,0.9914893617021276,640.9
0.31,Ideal,G,VS1,60.8,57.0,645,4.39,4.42,2.68,0.9932126696832578,640.7
0.31,Ideal,G,VS1,61.3,55.0,645,4.39,4.42,2.7,0.9932126696832578,640.3
0.34,Premium,F,VS2,58.1,61.0,645,4.6,4.55,2.66,1.010989010989011,882.7
0.32,Ideal,F,VS2,62.3,56.0,645,4.37,4.4,2.73,0.9931818181818182,645.0
0.32,Ideal,F,VS2,61.9,56.0,645,4.41,4.44,2.74,0.9932432432432432,645.0
0.32,Ideal,G,VS1,61.6,57.0,645,4.38,4.42,2.71,0.9909502262443439,647.0
0.32,Ideal,G,VS1,62.0,56.0,645,4.37,4.41,2.72,0.9909297052154195,646.5
0.32,Ideal,G,VS1,61.2,57.0,645,4.4,4.43,2.7,0.9932279909706547,645.0
0.32,Very Good,F,VS2,62.8,53.0,645,4.34,4.38,2.74,0.9908675799086758,644.7
0.32,Very Good,G,VS1,61.3,62.0,645,4.39,4.42,2.7,0.9932126696832578,619.2
0.32,Ideal,F,VS2,62.6,55.0,645,4.38,4.41,2.75,0.9931972789115646,645.0
0.32,Ideal,G,VS1,61.2,56.0,645,4.42,4.44,2.71,0.9954954954954954,616.8
0.32,Ideal,G,VS1,61.3,57.0,645,4.37,4.4,2.69,0.9931818181818182,645.0
0.32,Ideal,F,VS2,61.3,57.0,645,4.37,4.4,2.69,0.9931818181818182,648.0
0.32,Premium,G,VS1,59.2,59.0,645,4.45,4.47,2.64,0.9955257270693513,645.8
0.32,Very Good,H,VVS2,61.0,58.0,645,4.41,4.44,2.7,0.9932432432432432,663.3
0.32,Ideal,F,VS2,62.1,57.0,645,4.35,4.38,2.71,0.9931506849315068,638.8
0.32,Premium,G,VS1,61.7,58.0,645,4.38,4.41,2.71,0.9931972789115646,647.0
0.32,Good,F,VS2,63.6,57.0,645,4.34,4.37,2.77,0.9931350114416475,640.7
0.32,Very Good,H,VVS2,61.6,55.0,645,4.42,4.44,2.73,0.9954954954954954,628.7
0.32,Ideal,F,VS2,61.3,56.0,645,4.41,4.43,2.71,0.9954853273137698,648.6
1.5,Premium,D,VS2,61.8,60.0,15240,7.37,7.3,4.53,1.0095890410958905,14951.7
1.91,Very Good,G,SI1,63.1,59.0,15241,7.9,7.86,4.97,1.005089058524173,13975.0
2.07,Very Good,I,SI2,63.1,57.0,15245,8.2,8.1,5.14,1.0123456790123457,14834.8
2.5,Ideal,J,SI2,63.8,53.0,15246,8.56,8.5,5.45,1.0070588235294118,15394.5
1.62,Ideal,G,VS1,62.7,56.0,15246,7.44,7.51,4.69,0.9906790945406126,15264.4
1.36,Ideal,F,VVS1,61.3,57.0,15247,7.13,7.23,4.4,0.9861687413554633,15853.7
1.26,Ideal,F,VVS1,61.1,57.0,15247,6.96,6.98,4.26,0.9971346704871059,14977.9
2.41,Premium,H,SI2,58.7,61.0,15248,8.85,8.76,5.17,1.0102739726027397,15208.3
2.0,Very Good,I,SI1,58.5,58.0,15249,8.24,8.28,4.83,0.995169082125604,15484.1
1.59,Premium,E,VS2,62.3,59.0,15249,7.43,7.38,4.61,1.0067750677506775,15053.8
1.52,Ideal,D,VS2,62.3,56.0,15252,7.41,7.32,4.59,1.0122950819672132,14708.9
1.51,Premium,F,VS2,59.1,60.0,15253,7.52,7.45,4.42,1.0093959731543622,15119.6
2.19,Ideal,I,SI2,62.5,56.0,15254,8.31,8.24,5.18,1.008495145631068,14820.3
2.01,Good,E,SI2,63.1,58.0,15255,7.89,8.01,5.02,0.9850187265917603,15780.2
1.75,Very Good,E,SI1,60.3,61.0,15255,7.74,7.82,4.69,0.989769820971867,14999.9
2.0,Ideal,I,SI1,62.8,56.0,15258,8.04,7.95,5.02,1.011320754716981,15186.716666666665
2.13,Ideal,J,VS2,62.1,55.0,15258,8.23,8.29,5.13,0.9927623642943306,14387.3
1.7,Very Good,G,VS2,62.6,57.0,15259,7.6,7.67,4.78,0.9908735332464146,15425.8
2.02,Good,F,SI2,61.9,61.0,15261,8.06,8.02,4.98,1.00498753117207,16327.2
1.52,Very Good,G,VVS2,62.9,59.0,15265,7.25,7.29,4.57,0.9945130315500685,15207.9
2.03,Ideal,I,SI1,61.8,57.0,15272,8.07,8.14,5.01,0.9914004914004914,15727.2
1.53,Ideal,G,VVS2,61.4,59.0,15275,7.4,7.42,4.55,0.9973045822102427,15375.9
1.77,Premium,E,VS2,61.6,58.0,15278,7.78,7.71,4.77,1.0090791180285343,16269.5
1.51,Very Good,G,VVS1,62.2,58.0,15281,7.3,7.33,4.55,0.9959072305593452,15507.3
1.65,Ideal,G,VS1,62.3,55.0,15281,7.56,7.6,4.72,0.9947368421052631,15799.6
2.11,Ideal,I,SI1,62.0,55.0,15282,8.23,8.18,5.09,1.0061124694376529,14908.3
2.11,Fair,I,SI1,67.2,60.0,15282,7.86,7.8,5.26,1.0076923076923077,15176.4
2.25,Good,J,SI1,62.4,61.0,15287,8.29,8.35,5.19,0.992814371257485,14484.0
2.13,Ideal,H,SI2,61.8,57.0,15288,8.21,8.25,5.09,0.9951515151515152,15636.8
2.03,Ideal,I,SI1,62.9,57.0,15291,8.06,8.02,5.06,1.00498753117207,15249.2
2.05,Premium,G,SI1,61.6,59.0,15291,8.2,8.16,5.04,1.0049019607843137,15762.0
2.05,Premium,G,SI1,61.6,59.0,15291,8.2,8.16,5.04,1.0049019607843137,15762.0
1.5,Premium,F,VS1,62.3,58.0,15291,7.33,7.28,4.55,1.0068681318681318,15416.1
1.55,Ideal,E,VS2,61.9,58.0,15293,7.39,7.45,4.59,0.9919463087248321,16006.9
1.57,Ideal,G,VS1,61.2,57.0,15301,7.53,7.6,4.63,0.9907894736842106,14705.7
1.51,Premium,G,VVS2,60.9,58.0,15303,7.42,7.38,4.51,1.005420054200542,15134.0
1.51,Ideal,G,VVS2,60.5,56.0,15303,7.45,7.42,4.5,1.0040431266846361,15288.9
1.02,Very Good,D,IF,62.7,57.0,15306,6.36,6.46,4.02,0.9845201238390093,15683.4
2.04,Ideal,I,SI1,60.0,60.0,15308,8.3,8.26,4.97,1.0048426150121066,15393.1
1.68,Very Good,F,VS2,61.1,60.0,15309,7.63,7.7,4.68,0.9909090909090909,16261.1
2.0,Very Good,H,SI2,59.7,61.0,15312,8.15,8.2,4.88,0.9939024390243903,15131.8
2.0,Premium,H,SI2,60.7,60.0,15312,8.07,8.11,4.91,0.995067817509248,15683.8
2.24,Ideal,J,VS2,61.8,54.0,15316,8.41,8.36,5.18,1.0059808612440193,15522.3
1.54,Premium,E,VS2,62.7,58.0,15316,7.37,7.33,4.61,1.005457025920873,14930.4
1.62,Ideal,G,VS2,61.7,54.0,15318,7.57,7.58,4.68,0.9986807387862797,15504.5
2.41,Premium,J,VS1,61.1,60.0,15320,8.66,8.6,5.27,1.0069767441860467,16543.1
2.08,Premium,I,SI2,61.2,58.0,15321,8.24,8.16,5.02,1.0098039215686274,14832.4
2.03,Premium,G,SI1,61.9,59.0,15322,8.14,8.09,5.02,1.0061804697156984,15339.2
2.31,Premium,J,SI1,61.1,60.0,15323,8.58,8.51,5.22,1.008225616921269,12237.0
1.54,Premium,E,VS2,60.8,58.0,15323,7.44,7.39,4.51,1.006765899864682,15306.2
2.51,Ideal,H,SI1,62.9,56.0,15324,8.65,8.61,5.43,1.004645760743322,15444.5
2.0,Fair,E,SI1,65.7,60.0,15330,7.7,7.8,5.09,0.9871794871794872,15566.6
1.56,Very Good,G,VVS1,59.7,59.0,15334,7.48,7.57,4.49,0.988110964332893,15643.5
2.02,Very Good,D,SI2,60.6,57.0,15334,8.19,8.25,4.98,0.9927272727272727,15874.5
2.01,Very Good,I,VS1,61.5,62.0,15335,7.94,8.07,4.92,0.9838909541511772,16069.5
1.5,Premium,F,VS1,59.6,60.0,15338,7.41,7.49,4.44,0.9893190921228304,15665.4
2.03,Good,I,SI1,62.7,61.0,15339,8.04,7.93,5.01,1.0138713745271122,15435.1
2.09,Premium,I,SI1,60.8,59.0,15339,8.28,8.24,5.02,1.0048543689320388,14957.1
1.52,Ideal,E,VS2,62.4,55.0,15348,7.32,7.42,4.6,0.986522911051213,14311.2
2.0,Fair,F,SI2,70.2,57.0,15351,7.63,7.59,5.34,1.005270092226614,14706.5
3.04,Very Good,I,SI2,63.2,59.0,15354,9.14,9.07,5.75,1.007717750826902,16057.3
1.92,Very Good,E,SI2,62.5,59.0,15364,7.85,7.92,4.93,0.9911616161616161,14926.2
1.53,Premium,G,VVS2,62.5,60.0,15365,7.31,7.34,4.58,0.9959128065395095,15437.6
1.53,Ideal,G,VVS2,61.0,55.0,15365,7.44,7.5,4.56,0.9920000000000001,15532.7
2.29,Premium,G,SI2,62.4,60.0,15366,8.41,8.36,5.23,1.0059808612440193,15417.7
1.02,Premium,D,IF,61.5,60.0,15370,6.52,6.45,3.99,1.0108527131782945,15281.7
2.01,Good,I,SI1,62.2,61.0,15371,7.94,8.01,4.96,0.9912609238451936,15193.5
2.24,Premium,I,SI2,61.9,58.0,15375,8.29,8.36,5.15,0.9916267942583732,15394.9
1.27,Ideal,F,IF,61.3,55.0,15377,6.98,7.02,4.29,0.9943019943019944,14960.1
1.51,Ideal,F,VS1,62.5,57.0,15378,7.33,7.3,4.57,1.0041095890410958,15499.3
2.01,Premium,I,VS2,62.1,59.0,15379,7.98,8.06,4.98,0.9900744416873449,16225.0
2.2,Ideal,J,VS2,61.6,57.0,15384,8.34,8.39,5.15,0.9940405244338497,15566.1
1.7,Good,E,VS2,64.1,60.0,15385,7.43,7.52,4.79,0.9880319148936171,15003.8
1.36,Ideal,F,VVS1,61.3,57.0,15386,7.23,7.13,4.4,1.0140252454417953,15569.4
2.07,Premium,I,SI1,59.4,61.0,15392,8.35,8.31,4.95,1.0048134777376654,14322.3
2.0,Good,E,SI2,64.7,57.0,15393,7.75,7.86,5.05,0.9860050890585241,15652.3
2.06,Premium,I,VS1,58.4,55.0,15393,8.42,8.35,4.9,1.0083832335329341,14952.2
2.01,Good,D,SI2,64.6,55.0,15394,7.85,7.98,5.11,0.9837092731829573,15652.5
2.54,Very Good,I,SI2,63.5,58.0,15394,8.67,8.56,5.47,1.0128504672897196,15520.6
1.75,Premium,E,SI1,60.3,61.0,15394,7.82,7.74,4.69,1.0103359173126616,14264.6
1.54,Ideal,G,VS2,60.8,57.0,15395,7.44,7.46,4.53,0.997319034852547,15206.3
2.01,Premium,H,VS2,62.6,58.0,15395,8.03,7.94,5.0,1.0113350125944582,15977.7
2.01,Ideal,H,VS2,63.0,55.0,15395,8.03,7.97,5.04,1.0075282308657465,15956.0
2.25,Premium,I,SI1,61.3,58.0,15397,8.52,8.42,0.0,1.01187648456057,15529.9
2.04,Premium,E,SI2,62.7,60.0,15398,8.04,8.0,5.03,1.005,15497.8
1.52,Premium,G,VVS2,62.9,59.0,15404,7.29,7.25,4.57,1.0055172413793103,14411.7
2.04,Very Good,I,SI1,63.1,58.0,15412,8.06,7.99,5.06,1.0087609511889863,14988.2
2.28,Premium,H,SI2,62.5,58.0,15413,8.39,8.33,5.23,1.0072028811524611,16627.6
1.54,Ideal,G,VVS2,62.0,54.0,15415,7.36,7.43,4.59,0.9905787348586811,15287.2
2.75,Premium,H,SI2,60.5,61.0,15415,8.99,8.97,5.48,1.0022296544035674,15600.7
2.14,Premium,I,VS2,59.3,59.0,15418,8.39,8.43,5.0,0.9952550415183868,15888.7
1.51,Good,G,VVS1,57.9,62.0,15420,7.54,7.53,4.36,1.00132802124834,14737.5
1.51,Premium,G,VVS1,62.2,58.0,15420,7.33,7.3,4.55,1.0041095890410958,15359.4
2.2,Very Good,I,SI2,60.2,60.0,15424,8.42,8.49,5.09,0.9917550058892814,15447.6
1.55,Ideal,F,VS2,61.8,54.0,15426,7.44,7.48,4.61,0.9946524064171123,15483.3
1.61,Ideal,F,VS2,62.9,56.0,15426,7.52,7.46,4.71,1.0080428954423593,15308.9
1.61,Premium,F,VS2,62.3,59.0,15426,7.53,7.47,4.67,1.0080321285140563,14443.3
2.26,Premium,H,SI2,61.3,60.0,15428,8.5,8.43,5.19,1.0083036773428233,15512.5
2.47,Ideal,J,SI2,62.1,57.0,15430,8.64,8.57,5.34,1.0081680280046674,15341.0
2.3,Ideal,G,SI2,61.6,57.0,15433,8.47,8.41,5.2,1.0071343638525565,15013.0
1.51,Very Good,F,VS1,61.7,59.0,15440,7.29,7.33,4.51,0.9945429740791268,15669.9
1.5,Ideal,F,VS2,61.9,56.4,15444,7.31,7.33,4.53,0.9972714870395634,15133.8
1.54,Very Good,G,IF,59.4,60.0,15444,7.55,7.61,4.5,0.9921156373193166,16454.2
2.0,Very Good,H,SI2,62.6,56.0,15446,7.98,8.09,5.03,0.9864029666254636,15433.9
2.05,Ideal,J,VS1,61.8,58.0,15450,8.12,8.16,5.03,0.9950980392156862,15703.4
2.0,Ideal,H,VS2,62.4,55.0,15451,8.03,7.94,4.99,1.0113350125944582,15922.2
2.0,Premium,H,SI2,59.7,61.0,15451,8.2,8.15,4.88,1.0061349693251533,15531.0
2.0,Premium,H,SI2,60.7,60.0,15451,8.11,8.07,4.91,1.0049566294919454,13763.8
2.13,Very Good,G,SI2,61.5,57.0,15454,8.27,8.34,5.11,0.9916067146282973,16487.9
1.64,Ideal,F,VS2,61.8,53.0,15458,7.62,7.63,4.71,0.9986893840104849,16640.2
1.78,Premium,H,VS1,60.2,59.0,15460,7.83,7.96,4.75,0.9836683417085428,15640.8
1.59,Premium,F,VS2,60.2,60.0,15461,7.59,7.62,4.58,0.9960629921259843,14884.0
1.11,Ideal,E,IF,61.8,55.0,15464,6.65,6.69,4.12,0.9940209267563528,14828.0
2.18,Premium,J,VS2,60.1,58.0,15465,8.46,8.41,5.07,1.0059453032104637,14737.7
1.53,Very Good,G,VVS2,62.5,57.0,15466,7.33,7.38,4.6,0.9932249322493225,15290.9
2.01,Good,H,SI1,63.9,59.0,15467,7.81,7.91,5.02,0.9873577749683944,16591.2
1.92,Ideal,H,SI1,61.3,57.0,15472,8.0,8.06,4.92,0.9925558312655086,16123.2
2.1,Very Good,I,SI1,59.9,61.0,15474,8.26,8.34,4.97,0.9904076738609112,16268.1
2.01,Premium,I,VS1,61.5,62.0,15475,8.07,7.94,4.92,1.0163727959697733,16179.5
2.07,Ideal,H,SI2,61.9,55.0,15475,8.15,8.23,5.07,0.9902794653705954,15916.7
1.5,Premium,F,VS1,59.6,60.0,15478,7.49,7.41,4.44,1.0107962213225372,15746.8
2.0,Premium,G,SI2,60.1,62.0,15485,8.07,8.0,4.83,1.00875,15485.0
2.0,Very Good,G,SI2,63.5,55.0,15485,8.03,7.93,5.07,1.0126103404791928,15485.0
2.11,Ideal,I,SI1,61.0,57.0,15486,8.37,8.29,5.08,1.0096501809408926,14770.4
1.52,Ideal,E,VS2,62.4,55.0,15488,7.42,7.32,4.6,1.0136612021857923,15059.0
2.06,Premium,I,SI1,60.8,60.0,15494,8.25,8.16,4.99,1.0110294117647058,15574.570000000002
1.21,Ideal,F,IF,62.8,56.0,15497,6.75,6.84,4.27,0.986842105263158,14091.7
2.02,Premium,G,SI2,61.0,58.0,15498,8.15,8.22,4.99,0.9914841849148418,15871.0
2.14,Premium,I,SI1,59.5,59.0,15499,8.42,8.36,4.99,1.007177033492823,15655.6
1.53,Premium,G,VVS2,62.5,60.0,15505,7.34,7.31,4.58,1.0041039671682628,15570.6
1.53,Ideal,G,VVS2,61.0,55.0,15505,7.5,7.44,4.56,1.0080645161290323,15370.7
